Date,GOOG,META,MSFT,AAPL
2021-10-22,118.12498182571744,276.79557775994544,255.22635615563559,124.75159211256687
2021-10-25,118.10123618429498,279.9194351646838,254.05373002608758,124.55160415777755
2021-10-26,119.15691687367325,269.6080505273858,256.3111996558473,125.42727951523557
2021-10-27,125.06520747530158,266.85269596314174,267.41572562821966,125.17765290355237
2021-10-28,124.79000027798793,270.82577573803246,268.3485370673043,128.28517376267155
2021-10-29,125.71400695249122,274.5327165052313,272.4028660092481,125.05605734347773
2021-11-01,123.24038150679826,283.04607846171166,273.52595639149513,125.72056664391766
2021-11-02,124.56863615977272,280.37566385136597,275.6254054764322,126.14696478705991
2021-11-03,125.57841385266147,283.89406261217664,276.82605204715946,127.6046902077178
2021-11-04,126.80019272358095,286.61629920889936,277.9765341663733,126.76070503201572
2021-11-05,127.94135587470646,292.6440688325347,279.1139272750788,127.87972834363791
2021-11-08,127.88664525541753,290.15176019660794,279.5597378774328,127.02126602394674
2021-11-09,127.5485921439249,286.8051209346304,278.1520831680391,127.08467501609994
2021-11-10,125.26382302729962,280.0970595662493,273.79281243244077,124.60596931992677
2021-11-11,126.56445239614914,282.8563449042267,277.76761761835223,125.75260743291437
2021-11-12,129.4592251041713,295.107765141398,282.21505002285085,127.94670081816457
2021-11-15,129.34005268651526,301.12309086152527,281.8961041281036,128.05775213051675
2021-11-16,129.92350017870467,299.1026988693884,286.6648521553252,129.7640454244547
2021-11-17,130.43104735769703,298.3818313362917,288.00715360011054,132.4315865521612
2021-11-18,131.87217848994806,296.56059115282915,289.8330841583629,136.21065386770624
2021-11-19,130.66511085020466,301.09219417580243,290.185109312677,137.94741291736773
2021-11-22,129.21417501263386,299.7954654867608,289.7733356748431,139.48844068518338
2021-11-23,129.31696464113338,297.37585112581473,288.8004190143056,140.24406861171428
2021-11-24,129.25020233379655,300.6609400335219,288.9256938777726,140.66979505628296
2021-11-25,129.73419506253686,301.78680062147396,290.0076104431482,141.19654980584073
2021-11-26,126.20047824223275,294.5861316866012,282.77631139430014,136.64244803866313
2021-11-29,128.1685027780468,296.7165439844539,286.6012907833792,138.59827679555474
2021-11-30,124.95345140743575,284.7985487770911,281.4525272332812,142.97163582348094
2021-12-01,123.8178712310264,271.74608752507265,280.10429666678465,142.0497462045787
2021-12-02,125.82471828453708,271.82088163537264,279.8698326769372,141.31334806959785
2021-12-03,124.87235427141422,269.0282488068333,274.6886893673218,139.82094431918813
2021-12-06,126.00603152035546,278.7337330313312,277.4274063845769,142.84523015272498
2021-12-07,129.92967414263148,283.51985763550147,285.3095678563441,148.14602078878306
2021-12-08,130.6478871760146,290.5887796376737,285.6099205444025,151.6580620086097
2021-12-09,129.31577969764112,288.17274197157167,282.28601863109725,150.2868617479271
2021-12-10,130.41351837820548,289.44521595686456,291.6296503343747,155.21209231878674
2021-12-13,128.4743256628226,293.12508563109077,288.4831997943402,151.7542630364078
2021-12-14,127.25307760083888,293.15269471236024,279.73591094729454,150.88917569242858
2021-12-15,129.63535970290104,300.753013397436,285.7232175494428,155.52371172110725
2021-12-16,127.07694651829115,294.0321981298075,276.6739454872459,149.02686678210102
2021-12-17,124.81148305107126,291.93591786368415,274.6817739518701,147.49120699371815
2021-12-20,125.46353963276488,286.9354568621202,273.5688072762423,147.47219984182448
2021-12-21,126.68331451498398,293.7621263924575,279.03642620801656,149.83414009153057
2021-12-22,128.9650125782564,290.2070982019268,283.8220378119149,151.99387996330915
2021-12-23,128.6640345627784,293.3403068240932,284.05178008833536,151.99152700497507
2021-12-24,128.68152368066512,293.38018015174384,284.0903908398541,152.01218699548917
2021-12-27,129.52260944837326,303.036524709707,290.7562562930834,155.54695401817298
2021-12-28,128.04369019958904,302.91713076404085,289.58971402938914,154.57108014704409
2021-12-29,128.26580823369295,300.45198450487806,290.5750175036519,154.85717669180303
2021-12-30,127.31572499949834,300.4909705420141,287.1885187132284,153.2239855331136
2021-12-31,126.55333382079516,294.4117096597438,285.5321808712215,153.15585159744296
2022-01-03,126.35848079808511,295.06679685744166,282.98908021498755,156.3169032937285
2022-01-04,126.57793273425796,295.1630149907942,279.88913860027424,155.30541701471975
2022-01-05,120.84941862747655,284.79152728279587,269.58889244735474,151.42379277938744
2022-01-06,120.4405445194061,291.30328354934136,266.75248127166196,148.50285852725938
2022-01-07,120.13845682318788,291.14382218319224,267.28099824239325,148.86828705857624
2022-01-10,120.9038758055085,286.43232870732027,266.13204644687903,148.13709426126206
2022-01-11,122.41714028885326,292.53928003010515,267.2875484289216,150.93636786081333
2022-01-12,123.44976871505423,290.64316638515993,269.2225586549903,150.8442512179754
2022-01-13,120.45956921829747,282.859589921105,256.1344949839695,147.00178509390116
2022-01-14,120.86367764921306,287.16718912119177,260.3203555177424,147.55359649630918
2022-01-17,121.35526263183056,288.3351750737802,261.3791481999706,148.15373653490133
2022-01-18,118.3215736343991,276.3931381614002,255.02027584604366,145.3561509987694
2022-01-19,118.60848119962066,279.62737284805553,257.4190157976336,143.3165292603535
2022-01-20,116.59101988927432,276.64046973695804,255.64057850746394,141.66167511709318
2022-01-21,113.90680060753948,265.6332433300413,251.57688600585243,140.21980465959678
2022-01-24,113.87300331919505,269.82626077632267,251.25029733931842,139.1967294961123
2022-01-25,110.86622651170183,262.74609281495214,244.94442260899814,137.8227074179449
2022-01-26,113.25301318925085,258.3608853676651,252.3601400437201,137.9837485853841
2022-01-27,113.76268294934562,259.77162598611903,256.40603083651513,138.32416111196653
2022-01-28,118.45207497754018,268.3078780349024,265.88857177863247,149.25717061159958
2022-01-31,120.53511159508162,278.44563805009966,268.10610384804386,153.08322227049575
2022-02-01,121.62875948482088,281.5966587182229,264.3605320932784,151.88200805311408
2022-02-02,130.07632848692992,284.0070240829482,267.3298103078414,152.35075387179313
2022-02-03,125.05549079298817,208.57645311617034,256.32582164887936,149.45892164249472
2022-02-04,123.88694982361994,205.51858652254577,257.22488765981325,147.4359360436465
2022-02-07,120.1506729521825,194.63053367903922,252.60117010506292,146.5631167367228
2022-02-08,120.51675140968655,190.7402886733753,255.9034841128978,149.42865854676893
2022-02-09,122.68852434671953,201.36162911576776,261.98781212823815,150.95419145142023
2022-02-10,120.21339727268787,197.9461502339218,254.54861804746906,147.388456876266
2022-02-11,116.39541058181294,190.65159406077964,248.50016785657317,144.48437904105867
2022-02-14,117.93210199122313,189.88455291922946,249.5698176109181,145.33252127285778
2022-02-15,119.53075161997549,193.7640914302392,255.51772748194344,149.46964610867872
2022-02-16,119.9259798017356,189.01013914617215,254.08541211349802,148.59884253000928
2022-02-17,115.22107118781787,181.00835305639157,246.24472186932508,145.20203600419518
2022-02-18,113.70571125901552,179.796565591324,244.06178514930434,143.95484733383364
2022-02-21,114.20071530253335,180.57928816517597,245.1242785735958,144.58153732790015
2022-02-22,113.34412659172267,177.12372837851944,245.10901407958954,142.10106595037723
2022-02-23,111.56007931699969,173.6429789052081,238.35188381477565,138.18771832357925
2022-02-24,116.2499660822823,182.0258133438847,251.04959215975214,140.78401038445918
2022-02-25,119.07875682878512,186.447627457419,255.97134540585103,144.07490392692125
2022-02-28,119.51050772819963,187.0959140679861,257.46728793123657,144.43521745548605
2022-03-01,118.5004545973552,179.85028410506857,253.3683662045405,142.31201331314332
2022-03-02,119.90483220931856,185.3075078324582,259.795836207566,146.32690427652597
2022-03-03,119.72973670869942,181.0626823129487,256.57092068740894,146.3052387030093
2022-03-04,118.26526521833148,179.20054779480415,252.34995517691277,144.20251134963473
2022-03-07,115.20307080926432,170.89297263676417,247.11118982703192,143.2720795410787
2022-03-08,116.04293333330179,173.61071865201302,244.60736092545994,141.71932239722446
2022-03-09,121.68024348465042,180.55409834961574,255.05181943059506,146.23609358901376
2022-03-10,118.69163073267282,174.74595997618326,248.4756928159204,140.0046181000307
2022-03-11,117.35240492767844,168.8558040418593,244.99793644223246,137.4003722796897
2022-03-14,114.84726705778348,169.23181796391145,243.63366969146955,134.75237488102994
2022-03-15,117.37334403623026,173.9513690482454,252.8153513146608,138.61040534721542
2022-03-16,120.73274285989282,184.0192207841137,258.5713731087435,142.29200722006863
2022-03-17,120.97450055401168,186.92756754552647,258.06305083879306,142.52703895401737
2022-03-18,122.09352315976048,193.3465962435548,260.7821532796697,144.4917307172409
2022-03-21,122.42716609303898,189.8454860446509,261.005625016478,146.4693937514312
2022-03-22,126.13099561548734,194.93485127188615,265.90471373772016,149.86769682167505
2022-03-23,124.39460119831438,191.8466605318099,261.6109312993558,150.93020072558375
2022-03-24,127.1871551482036,197.75809996544922,266.2034102399957,154.6815594696227
2022-03-25,127.33787534566545,199.7252233154586,265.75663349844035,155.2130496452719
2022-03-28,128.04545134584714,201.82647238389563,272.58553679737815,156.38807897449624
2022-03-29,129.0776085346988,207.2605865863079,276.41694753811316,159.20722089787523
2022-03-30,127.40015740211675,203.63900368477516,272.63629501872856,156.75588399285516
2022-03-31,123.93946499157391,197.4803547434276,266.1280933314847,152.99941176425637
2022-04-01,125.88090288970398,201.30551952974383,269.2445995820126,153.97080342381832
2022-04-04,128.80518437329738,209.8742039605131,274.6960464575095,157.9766827080748
2022-04-05,127.31522341492564,209.38834078329273,272.89325844176346,155.99277429212452
2022-04-06,124.59519162165816,202.95925088522745,264.57744764041126,154.0893035504614
2022-04-07,124.04264517616866,202.79358257587592,266.42972192865636,154.48346276673146
2022-04-08,122.18595408489819,202.8511879098005,263.34667596302097,153.1128610865835
2022-04-11,118.12519745839381,197.13067617930938,252.49530282344494,148.93042624670852
2022-04-12,116.90610138656439,195.14308000024994,249.82317505617902,150.74338982156587
2022-04-13,119.21471585321615,196.85541742869736,255.9670262867785,153.9401949796984
2022-04-14,115.68688024504308,191.20727980278025,247.4248007042479,148.35867777764906
2022-04-15,116.49491886214628,192.5428060580016,249.15298970350705,149.39491923020432
2022-04-18,117.20517537563137,193.18569747721995,249.8997669297678,149.2751936141267
2022-04-19,119.93026178106447,199.79830816473623,254.94689785609808,151.85215890660402
2022-04-20,117.69189313407651,184.05282083351085,255.5933601499437,151.51967856378633
2022-04-21,114.070707401856,171.82955083220259,249.35995022152565,150.0158592626467
2022-04-22,109.35834361333764,168.43960126269667,243.6693815897379,146.04003345998353
2022-04-25,112.93411270246952,171.45637942275152,250.17532921008933,147.35209486779968
2022-04-26,110.49317460328575,167.41769393709183,242.99428055653516,143.13379211560277
2022-04-27,107.05125643352221,162.93991675326652,256.37362205290265,143.87172673663008
2022-04-28,112.0701619103329,193.21391331741506,264.37488999605193,151.62947295092636
2022-04-29,108.42119012014336,189.1861084849097,254.54818189029538,146.78683748848016
2022-05-02,110.15386742645296,198.6453951649255,260.1362917932238,146.63214145576694
2022-05-03,111.35261759290006,200.00294363108696,258.33614576709806,148.42213545608683
2022-05-04,115.32936820913164,210.34764513842674,265.36214720181306,154.2229222786773
2022-05-05,108.87394470778008,194.36794137806373,251.55970025267925,144.34220496691523
2022-05-06,108.70741748980663,191.65192000677507,251.13945846340357,146.162986580116
2022-05-09,106.36242775505525,184.67380970271643,242.03435180553424,141.41326484518777
2022-05-10,107.43095607085343,185.43739181248384,245.75090555743373,143.23462677406133
2022-05-11,107.1794105324011,177.62989336117334,238.33012821785178,136.2325124762492
2022-05-12,106.63440693067241,180.33345124966309,234.02878298319956,132.8269344745604
2022-05-13,111.20127045022446,189.69068518754648,242.38120278014685,138.82132899788303
2022-05-16,109.33512258078736,190.66017080116762,242.2427024947574,137.06184084477718
2022-05-17,110.74525960126175,192.410153256611,246.26345749539541,140.0303022869648
2022-05-18,105.56303392538075,180.66852721748546,232.62447353562766,130.76577536357672
2022-05-19,104.75425541730874,181.0651182104266,233.42613877645636,128.45833076805866
2022-05-20,102.36078686219116,181.3549308340771,230.55232850101856,127.39039300319382
2022-05-23,104.6552855310074,184.035102130405,238.1438239630006,132.61611631374035
2022-05-24,98.23220684440139,168.2279545798292,234.7105756907049,128.7012286078807
2022-05-25,97.65397017834766,169.72879081921837,236.12810588423872,128.19417202243767
2022-05-26,100.38715972732462,177.75679114121886,240.28531263567857,131.78081858313817
2022-05-27,104.10987105092318,180.2219531314222,245.8521625985668,136.5596333207577
2022-05-30,104.12439708033571,180.24709877194164,245.8864653568835,136.57868693431192
2022-05-31,104.8578352571385,178.17201076325364,243.69799392674759,135.31785379270514
2022-06-01,105.33348065851533,174.20909187735197,245.0880853419585,135.69633837630136
2022-06-02,109.47944245195458,185.02519213943742,248.88482325186487,139.01283901826446
2022-06-03,105.5607371397673,175.90736610953172,242.5455627618794,132.44845571349288
2022-06-06,108.06648642677283,179.52468378153026,241.9679289682208,133.451448195583
2022-06-07,108.6194676604714,181.40429123968715,246.13898451908062,136.2381835856968
2022-06-08,108.55417621170636,182.19944062107243,244.08669061143883,135.45981899625622
2022-06-09,106.21703787284878,170.18487144808023,238.58929353223175,130.3573342605505
2022-06-10,103.94561783357676,163.8932923273187,230.0702371581956,126.48363002625501
2022-06-13,100.92835536313942,155.22429738631763,223.02617485310475,123.13963674083061
2022-06-14,101.95556107475022,155.83523565990254,226.6964853053032,124.85202685526383
2022-06-15,104.73996329512738,160.79145935188535,232.8684355495525,127.0525987669862
2022-06-16,101.0265916659373,152.51194502161525,226.2496244189897,121.8326007168107
2022-06-17,101.3130790362452,153.89861895190188,226.75893036957768,122.1784766788187
2022-06-20,101.84841567065769,154.7118167097251,227.9571208081843,122.82406572936452
2022-06-21,105.47127305943286,147.97656147403177,232.91109656189656,126.49389208696084
2022-06-22,105.37040174335561,146.68057341934036,232.08959210770263,125.86795429126505
2022-06-23,105.66631437855585,148.964606130402,236.6357921164381,128.20011369794156
2022-06-24,111.6202620430613,160.339245539717,245.74061052453544,131.8926475958051
2022-06-27,109.33824231041126,159.0123392630503,242.1020695880934,131.31821749600658
2022-06-28,105.39308655548211,150.53671087883413,234.08869427118134,127.22862318108582
2022-06-29,105.6708743165018,154.4278675211899,238.83308401436807,129.58792633776284
2022-06-30,103.71448656239863,153.01288342299813,237.42157461545503,128.1891485615597
2022-07-01,103.13119210956347,151.4046626863519,239.25181634422006,129.87480611519186
2022-07-04,103.56342311855951,152.03921164075655,240.25453968976944,130.4191217324369
2022-07-05,108.13421427591857,159.80343219693896,243.29892178847876,132.8976922928814
2022-07-06,111.26546671656979,164.06465762296648,250.62510728800407,136.47027041316687
2022-07-07,116.02377034875462,167.56743948219355,254.4546455392392,140.72312132973002
2022-07-08,117.05300466150038,166.563597062981,254.16668808318354,141.6170115380446
2022-07-11,113.543084104429,158.82383372284676,251.26733915335353,139.57808848582863
2022-07-12,113.23374927030272,161.0832125072193,243.81425788773413,142.1906075987863
2022-07-13,110.76762423908986,161.53198072034684,243.2501559804441,142.03373301992724
2022-07-14,110.03448356811623,156.1633730502872,244.56903547477668,144.94877067545895
2022-07-15,111.4229463185402,162.84830104594948,247.28373528937118,146.71137319725312
2022-07-18,107.8400404634317,164.19274124289586,243.1906750890039,142.67731959880985
2022-07-19,111.91972528807764,171.75630160929722,247.04547426725185,145.78444706581286
2022-07-20,111.05475211345538,177.39252514343752,247.55154614463572,146.50981415924343
2022-07-21,111.91500918896963,178.3162055640014,251.16907305030054,149.43030525691483
2022-07-22,105.0214579902331,164.16707212501933,245.99508784594946,147.66291532985178
2022-07-25,105.09044610956107,161.95643042135907,245.0494136105408,146.87009271190072
2022-07-26,102.15277447225026,154.29377907051912,237.9118674978381,145.2218502525584
2022-07-27,111.0948045423902,165.95375378745757,256.2068981406992,151.60787679166333
2022-07-28,111.18775459020935,156.05485819535807,261.4612446887968,150.96108755727528
2022-07-29,113.36523340000895,154.7389449183902,265.9989316670544,156.17104201076472
2022-08-01,112.06279002734618,155.30359703706472,263.00155720917974,154.96799554359222
2022-08-02,111.88825325425569,154.75099223085635,258.6381990917289,152.73418387596394
2022-08-03,115.86170534235634,164.76538604337838,268.6037459195668,160.22590657025376
2022-08-04,115.9271194772191,166.46096158329783,269.6737685197477,159.88639980848166
2022-08-05,114.27904075553306,161.64974463395538,266.6042814656357,158.2598064490694
2022-08-08,115.06538913874692,165.9326451726738,266.16140718302086,158.99379088941623
2022-08-09,114.1417410916547,163.82523719493292,267.3380333893256,158.62468611123768
2022-08-10,117.08099149204008,173.18281342980663,273.5523628120627,162.61215518268
2022-08-11,115.22984429384951,170.8073359735563,269.08591728173633,160.43557002841953
2022-08-12,117.76917011191699,173.43559451197507,273.24743104808476,163.61974619569992
2022-08-15,118.6838625365981,174.8324440792876,276.3232130863289,165.62435021093188
2022-08-16,119.42603144973054,175.07184897707066,278.16863497682607,167.0089416812907
2022-08-17,117.19103464976524,170.41948076711014,277.1985419757402,168.3321936833163
2022-08-18,117.60685328058253,170.07499886005917,275.8458912714741,167.78932577375417
2022-08-19,115.96912917516329,165.01438287219116,274.4585539232685,166.73415146904063
2022-08-22,113.590220075057,161.0633072514247,267.8533071885322,163.78192648131517
2022-08-23,114.38553444710578,160.68014550808584,269.1582552908585,165.0242205206996
2022-08-24,114.0010154802676,162.37610754386696,267.78600433829706,164.8650869673802
2022-08-25,116.95710061442242,167.82939953007008,270.69778593342926,167.28863530388116
2022-08-26,110.57323306035414,160.83355565437705,260.1952941890522,160.94668876704236
2022-08-29,109.97910118289292,158.7579284464082,258.2640548271811,159.26406869793936
2022-08-30,108.72631645281217,155.5738081621821,254.1369056609692,155.64656687539537
2022-08-31,107.85557055503341,161.1079093969147,252.40891597042446,153.82160536338597
2022-09-01,109.0867313430449,163.28288497360336,251.02574453649504,154.33029751208232
2022-09-02,108.17595783908746,159.68564768269061,248.99290106423177,153.55617755426647
2022-09-05,108.6442871420877,160.37697937572375,250.07087323232554,154.22097275499254
2022-09-06,106.98259405444423,157.91425839027033,246.26287731853336,152.29623438374074
2022-09-07,110.57175713320248,160.63303961838756,252.34562435982298,154.5484251200287
2022-09-08,108.43994889035457,160.7183234490276,250.2942380053264,151.5652042293732
2022-09-09,110.59831386091764,167.47633480192962,255.62797704599598,154.16903505425853
2022-09-12,110.03463740888492,166.3016878282051,256.224935357106,159.16161691463276
2022-09-13,102.98761978756374,149.8555248556977,240.7480599961309,148.96198052373165
2022-09-14,105.0654273775317,150.42169194397138,244.52903822026929,152.60794727494613
2022-09-15,103.08980046832403,148.48535474762684,237.85017361922655,149.68921269033672
2022-09-16,102.77777492368386,145.18620028442274,237.12793955176494,147.98501866985316
2022-09-19,102.64618369107211,146.4042510906247,236.11020910221305,151.18176622452302
2022-09-20,100.57696866413926,144.3910520953341,233.94243795257535,153.4392776874729
2022-09-21,99.36191673903431,141.29563610536206,231.92503255515112,151.21599095435704
2022-09-22,101.34194146092341,144.0146907250528,237.22793660632306,152.3927709797863
2022-09-23,99.82117050238685,141.4286736441136,233.9576874737577,149.92275902703113
2022-09-26,101.01512804095819,139.5087055421609,237.14924446643818,152.6129286067935
2022-09-27,100.96898537145535,138.43932705620136,237.73502774787084,154.6718722945061
2022-09-28,103.99415354504708,146.2843714132141,243.11635536849462,153.15299486488766
2022-09-29,100.09057194965862,139.28733070657472,236.75332108383373,143.95049945209394
2022-09-30,96.89944094999737,136.83108937448924,229.30073328653452,137.90207810548236
2022-10-03,100.45076030960445,140.3122292748867,237.91195319352482,142.67809460085118
2022-10-04,103.18187315433534,141.4339558024949,244.97123892876516,145.74782367983062
2022-10-05,101.41988063867939,137.98645412514816,241.54565163719963,143.8199237982626
2022-10-06,102.19020499974431,139.09737251617844,240.97947649547496,143.9240062466124
2022-10-07,100.7613716639944,135.13912026322578,231.57448399817986,140.36648993169365
2022-10-10,100.44549776836539,136.23539875764254,227.8991576066801,141.47803589659088
2022-10-11,100.03032445492136,131.2258225455189,224.65770267037442,140.38708396894071
2022-10-12,100.38762341291658,130.296810562686,225.2259482333102,139.8830813359382
2022-10-13,101.74556814447988,133.04080912464087,233.50812153404513,144.46855732770564
2022-10-14,98.72302515089723,128.8607891146712,226.8328173007285,139.1892408973181
2022-10-17,102.50597085638674,136.42885256906447,236.0246335021002,143.4188294760752
2022-10-18,102.00552259405413,133.6975770918616,234.41264027165744,143.19479119698372
2022-10-19,100.72002542700193,133.89277782691897,232.01525781178862,143.05039187097827
2022-10-20,101.9678698613643,133.5025056741506,234.0020514083517,144.00491112304735
2022-10-21,102.80076899970481,131.7921651951765,239.6131335909813,147.71377268656215
2022-10-24,103.45128329032195,130.41548777490243,242.67526372200155,148.6660787322835
2022-10-25,105.13876401998368,137.87781151248964,245.3648138947883,151.13601492630005
2022-10-26,94.27223233506538,129.15834932672806,224.67827856783697,147.02118514579524
2022-10-27,90.8954869633526,96.20295376143622,217.44162037465867,140.73131622547953
2022-10-28,95.98283695693135,98.65406535506008,229.0040042952769,153.2489203112309
2022-10-31,94.19568952084774,92.7664525691398,225.66274268260713,151.08128215206307
2022-11-01,90.68184866490446,95.4565466293061,223.35434431153772,149.46230600334457
2022-11-02,87.31912975005707,90.86117704884055,215.63784992644833,144.00896361729792
2022-11-03,84.27062892171762,89.80268891295236,211.26455302432987,138.79452904818754
2022-11-04,88.09205811076481,92.31085864648685,219.75552806468113,139.44459735939563
2022-11-07,88.44786767057121,96.56549373877351,222.105750134142,137.46244025410124
2022-11-08,87.9119598342595,95.45234414346851,221.08037457222053,136.79875748448467
2022-11-09,85.88558621245465,99.77998159819163,215.5304085562757,131.44219580310164
2022-11-10,93.10451182091128,110.67991358640938,234.68899352383232,144.013055760297
2022-11-11,94.01520908319435,109.92314828035705,234.63416478085674,144.3010153709165
2022-11-14,92.10291620208955,109.62400724897316,226.32763805664126,141.0456630531471
2022-11-15,94.76798660509803,112.46990015106167,226.9248532388974,142.8480297015294
2022-11-16,94.6731873450126,108.3662737273612,226.4917595398083,141.1302088776447
2022-11-17,93.86792625855014,106.28157377265688,225.63574070084724,142.45002780628238
2022-11-18,93.50020420971214,107.19698334774421,225.92966056323348,143.4479988875746
2022-11-21,91.89022081101666,105.41546600206766,227.3835796262374,140.7568360797486
2022-11-22,94.1047095902004,107.82082396871374,232.09728579951297,144.0082509821841
2022-11-23,94.93936392627256,107.90614136089016,233.02540335004142,143.9429476618734
2022-11-24,93.98099317204105,106.81687674181649,230.67311529661492,142.48990747272546
2022-11-25,92.8932363711715,106.10980150684236,230.76939111017418,139.80712474089069
2022-11-28,91.96686240640702,104.01037381362403,226.30871075746836,136.66799223906128
2022-11-29,91.38671596402173,104.88299531865732,225.4482555987497,134.06203373110293
2022-11-30,97.33945916241828,113.39235107866807,239.82899126485427,140.86311751485482
2022-12-01,96.2362694546764,114.52038324766363,237.08997628432007,139.7642809411027
2022-12-02,94.87075493036536,116.2709882100462,235.07319927506614,137.92947138124146
2022-12-05,93.82702387709287,115.10061314045015,230.28539126321266,136.6238030941313
2022-12-06,91.83352776380434,107.77116975516083,226.6255161076915,133.75722651588057
2022-12-07,90.03451019768727,107.87860147269384,226.534496075873,132.26506078062448
2022-12-08,88.52489094826888,108.7446426505885,228.3781306191595,133.3064026647553
2022-12-09,87.31032170630351,108.80185844512016,225.5547398652925,132.2646597811472
2022-12-12,88.08233062115596,108.06794378064205,232.89677414774815,134.91092265507723
2022-12-13,90.07113975168068,112.98332968062141,236.52538816224933,135.57441419555744
2022-12-14,88.84802558943557,113.42379807949328,234.90937293292518,132.40162940546725
2022-12-15,84.62097883559773,107.84486317150004,226.35298097413397,125.61065615173902
2022-12-16,84.5890288659939,111.26325409644778,223.17411209129205,124.19568597622856
2022-12-19,83.43242532138493,107.21120520676732,220.45736042682074,122.86095521142215
2022-12-20,83.64813881840973,109.35022101244385,221.0779305928736,122.45413809971069
2022-12-21,84.12841536097403,111.71314300205268,223.2215909390652,125.22326856880682
2022-12-22,82.40455097469385,109.42468664121407,217.86979801577763,122.44131396335979
2022-12-23,83.90509482577909,110.35443984344602,218.50273433537222,122.1764029590413
2022-12-26,83.39798169171172,109.68746978681884,217.18212792117083,121.43798226191575
2022-12-27,81.86386707384963,108.89109269368646,216.13068540178847,120.06306087997791
2022-12-28,80.51841289612457,107.74816967596189,213.9757631540133,116.41232110239298
2022-12-29,82.89895703787806,112.15570416220999,220.0515664770228,119.79877114738883
2022-12-30,82.4495826670991,111.89867419404618,218.31805552791775,119.73965595119262
2023-01-02,82.07250387150907,111.38691153948457,217.31958947422754,119.19203298222328
2023-01-03,83.21852677586503,115.80579357316219,217.75311250457162,115.07774496468937
2023-01-04,83.32120401447219,119.71459026573075,210.81147480502932,117.70724408611659
2023-01-05,81.04176226496656,118.64099389770035,203.41570761980893,115.80556955300653
2023-01-06,82.99848331299381,122.49145030804812,207.45896119111148,121.02670499569786
2023-01-09,82.54892761733345,120.43831181034693,206.84269461363965,119.9922606412938
2023-01-10,82.3639046508797,122.82682392815695,206.9257338929383,119.66390307097026
2023-01-11,85.1055043177621,122.66864040538348,213.0683697347995,122.12472631646233
2023-01-12,84.56959805722909,125.87768444371068,215.00289374570093,121.74484337877311
2023-01-13,84.64756615513352,125.03185025677794,213.78063138803827,121.90965610516378
2023-01-16,84.92611207768277,125.44328691892588,214.48410965561197,122.3108187040416
2023-01-17,84.29750915692875,123.89664290154542,215.37862387796122,123.31905604411986
2023-01-18,84.23630590876837,122.17020205188601,212.03118984414778,123.07525583812185
2023-01-19,86.15496917038399,124.9922529951109,208.45464091293616,123.07803884642635
2023-01-20,90.7785995513077,127.52283081830137,215.18752798225069,125.02649770988319
2023-01-23,92.27763744837739,130.71495508147382,216.67775296798936,127.59732513551171
2023-01-24,90.37748802919668,130.4856791295024,216.0121423993478,128.77210744964395
2023-01-25,88.00618075562306,128.8265362667189,214.46270354987064,128.00371068532695
2023-01-26,89.9370607468577,133.6909101847541,220.36373748301412,129.49549854004363
2023-01-27,91.57434453929227,138.06969385028606,221.06465783566819,131.6001905980611
2023-01-30,89.25294919141106,134.09411650969378,216.6666534703818,129.230457010608
2023-01-31,91.17660780879305,136.0956070371867,221.64268681768226,130.64575556830277
2023-02-01,92.5133864771451,139.75490227390947,225.84765253719343,131.55362516454625
2023-02-02,97.86670045934216,169.9166744569584,233.17507526068766,134.5475242161683
2023-02-03,95.58143124671233,169.55901646415896,229.91641065190288,139.192010868971
2023-02-06,94.98699825543554,170.9226792379195,230.9299097500425,138.14394675065523
2023-02-07,99.73780309665017,177.01619847142138,241.98174248449504,141.59105764771812
2023-02-08,92.32454392957243,169.46672059089906,241.25441289031733,139.10501513576492
2023-02-09,88.24741966306283,164.5896046667749,238.75099570285238,138.32292093315482
2023-02-10,87.47662232389757,160.7049892474788,237.69282931015368,138.32090440352658
2023-02-13,88.13555217975409,166.5787277210511,246.60142591811018,141.77458735492291
2023-02-14,87.65649505957026,165.80673810161625,246.1590099087607,140.48217726231178
2023-02-15,89.59711154158003,163.58272032148034,244.0709733712083,142.36504349853203
2023-02-16,88.74249521400998,159.8791554606214,238.54994999942392,141.4595141657719
2023-02-17,87.85356692811638,160.6778136081357,235.4006039720498,140.73420996327513
2023-02-20,87.6998984089496,160.39676501166468,234.98885447241992,140.48804559684868
2023-02-21,85.3595123157429,159.6818404942751,230.12005212297663,136.7632024587947
2023-02-22,85.37229926860755,159.24731436084676,229.7218298943326,137.5534377518552
2023-02-23,85.06238825526725,160.80098898343294,233.71320857851606,138.60728400919925
2023-02-24,83.51693204906223,159.3753196513153,228.7892086905813,136.2112487438535
2023-02-27,84.56340292263667,159.2306866140516,230.5941172786952,137.89793287139582
2023-02-28,84.30027078195417,163.42829915185575,228.68886495768675,136.69143852745765
2023-03-01,84.7670699355258,162.52749206302906,226.52431759858882,135.17593500014482
2023-03-02,85.71034227695009,162.16294461860343,228.9924536645958,134.56832898034463
2023-03-03,87.86808621394857,173.24717090787,234.3243303865802,140.19980310704068
2023-03-06,89.10351813349735,172.48911975251303,235.1872923859355,142.44333126658603
2023-03-07,87.27877549544883,171.12481443924025,231.34431273616974,139.5624483833717
2023-03-08,88.8675504568414,173.78841701907731,233.9460205235855,142.56671189813915
