Date,META,MSFT,GOOG,AAPL
2022-03-30,203.63900368477516,272.6363225330715,127.40017115928822,156.7558702356837
2022-03-31,197.48038208443177,266.1280933314847,123.939478662076,152.99941176425637
2022-04-01,201.30551952974383,269.24468226786666,125.88091667067965,153.970817204794
2022-04-04,209.87421777276904,274.6960464575095,128.80522581006517,157.97664127130702
2022-04-05,209.38834078329273,272.8932862460242,127.31520951279526,155.9927881942549
2022-04-06,202.95923689459596,264.5774196591483,124.59519162165816,154.0893175410929
2022-04-07,202.7936245793553,266.42974993097596,124.04265917732846,154.48343476441187
2022-04-08,202.8512019539903,263.34676022815984,122.18598217327781,153.1128610865835
2022-04-11,197.13069019755858,252.49533085994335,118.12518344014461,148.93044026495772
2022-04-12,195.1431220820068,249.8232031106836,116.90610840019053,150.74337579431358
2022-04-13,196.85541742869736,255.9670262867785,119.21471585321615,153.9401949796984
2022-04-14,191.20727980278025,247.4247166844707,115.68688024504308,148.35870578424147
2022-04-15,192.5428060580016,249.15290509687657,116.49491886214628,149.39494743241448
2022-04-18,193.18571158580107,249.8997669297678,117.2051683213408,149.27523593987007
2022-04-19,199.79829401236202,254.94686955134966,119.93027593343868,151.8521447542298
2022-04-20,184.05282083351085,255.5934166929128,117.69189313407651,151.5196361565595
2022-04-21,171.829564895771,249.35997834866248,114.070707401856,150.01588738978353
2022-04-22,168.43962942797953,243.66935342445504,109.35834361333764,146.04004754262496
2022-04-25,171.45637942275152,250.17535743823828,112.93410564543228,147.35210898187415
2022-04-26,167.41767969545344,242.99430903981192,110.49318172410494,143.1337778739644
2022-04-27,162.93991675326652,256.3736507250833,107.05126360156737,143.8717410727204
2022-04-28,193.21392777374422,264.37494782136855,112.07014745400375,151.6294874072555
2022-04-29,189.1861084849097,254.54815283756034,108.42119012014336,146.78685201484768
2022-05-02,198.6454241300744,260.1362628280749,110.15387466774018,146.6321269731925
2022-05-03,200.00288555247243,258.3361167277908,111.35261033307324,148.4221209364332
2022-05-04,210.34764513842674,265.36214720181306,115.32938270192972,154.22287880028307
2022-05-05,194.36795574268763,251.55975771117483,108.87393034315619,144.34221933153913
2022-05-06,191.65192000677507,251.1394295086302,108.70741748980663,146.1630010575027
2022-05-09,184.67379521495423,242.03430834224764,106.36243499893635,141.41326484518777
2022-05-10,185.437377370803,245.7509344407954,107.43096329169384,143.23464121574216
2022-05-11,177.62986438778444,238.33012821785178,107.1794105324011,136.2324835028603
2022-05-12,180.33346576458644,234.0287974981229,106.63441418813409,132.82694898948375
2022-05-13,189.6906410852216,242.38127628402162,111.20126309983698,138.82134369865798
2022-05-16,190.6601561301468,242.24267315271572,109.33511524527694,137.06182617375634
2022-05-17,192.41016787376793,246.26339902676773,110.74525960126175,140.03025843549403
2022-05-18,180.66849828499107,232.62445906938046,105.56303392538075,130.76576089732953
2022-05-19,181.0651327804335,233.42616791647015,104.75425541730874,128.45831619805176
2022-05-20,181.3549741051038,230.55229965366743,102.36076522667781,127.39039300319382
2022-05-23,184.03513100277996,238.14378065443816,104.65529274910114,132.61611631374035
2022-05-24,168.2279688643448,234.7105614061893,98.23219970214359,128.7012286078807
2022-05-25,169.72879081921837,236.12814852034717,97.65397017834766,128.19414359836537
2022-05-26,177.75680541963084,240.2853697493265,100.38715258811862,131.78081858313817
2022-05-27,180.22196734818863,245.85210573150107,104.10986394253996,136.5596333207577
2022-05-30,180.24711299069168,245.88640848188334,104.12438997096069,136.57868693431192
2022-05-31,178.17201076325364,243.6980222531638,104.85782817553445,135.31783962949703
2022-06-01,174.20907766211167,245.0880853419585,105.33348776613548,135.69635259154165
2022-06-02,185.02519213943742,248.8849091832617,109.47944245195458,139.012824696365
2022-06-03,175.90736610953172,242.5455627618794,105.5607371397673,132.44845571349288
2022-06-06,179.52468378153026,241.9679574200636,108.06648642677283,133.4514339696616
2022-06-07,181.40430551168993,246.13898451908062,108.61946052447001,136.23819785769956
2022-06-08,182.19941209629178,244.08663356187753,108.5541690805112,135.4598047338659
2022-06-09,170.18487144808023,238.58926505810996,106.21703075431833,130.3573057864287
2022-06-10,163.8932779582692,230.0702515272451,103.94563220262626,126.48361565720552
2022-06-13,155.22429738631763,223.02614576100314,100.92834081708861,123.13957855662738
2022-06-14,155.8352503104761,226.69645600415606,101.95555374946343,124.85205615641098
2022-06-15,160.7914301221499,232.8684355495525,104.73994868025966,127.05258415211847
2022-06-16,152.51194502161525,226.2496681981338,101.02658436941329,121.8326007168107
2022-06-17,153.89860448428135,226.75894483719821,101.31307180243493,122.17852008168029
2022-06-20,154.7118021656579,227.9571353522515,101.84840839862409,122.82410936156612
2022-06-21,147.97656147403177,232.91108205841738,105.47127305943286,126.49389208696084
2022-06-22,146.6805879064923,232.08959210770263,105.37040898693158,125.86793980411312
2022-06-23,148.96462057437202,236.63582100437816,105.66630715657084,128.20011369794156
2022-06-24,160.339245539717,245.74069755090022,111.62025479086424,131.8926475958051
2022-06-27,159.01235370427366,242.1020984705401,109.33824953102294,131.31821749600658
2022-06-28,150.53672529991582,234.08869427118134,105.39307934494127,127.22860876000414
2022-06-29,154.42789652051943,238.8330405153738,105.67086706666942,129.58792633776284
2022-06-30,153.01288342299813,237.42157461545503,103.71447925916073,128.18916316803552
2022-07-01,151.4046626863519,239.25180178107894,103.13117754642235,129.87479155205074
2022-07-04,152.03921164075655,240.25452506559304,103.56340849438311,130.4191071082605
2022-07-05,159.8034175716948,243.29886328750217,108.13419965067442,132.89770691812555
2022-07-06,164.0646427474785,250.62510728800407,111.26546671656979,136.4702555376789
2022-07-07,167.56742450264028,254.4546455392392,116.02377034875462,140.72309137062348
2022-07-08,166.56362707091466,254.1666280673162,117.05298965753354,141.61699653407777
2022-07-11,158.82383372284676,251.26739919119427,113.543084104429,139.57808848582863
2022-07-12,161.08315176075848,243.81422751450373,113.23375686361032,142.1906227854015
2022-07-13,161.53199592878173,243.250171188879,110.76762423908986,142.03371781149235
2022-07-14,156.16341867742267,244.56902026573152,110.03452159072913,144.94874025736863
2022-07-15,162.84828582622322,247.28370484991865,111.42295392840333,146.7113884169794
2022-07-18,164.19274124289586,243.19069020222378,107.84003290682176,142.67731959880985
2022-07-19,171.75628656886147,247.04556450986638,111.91972528807764,145.7844320253771
2022-07-20,177.39256988480065,247.55145666190947,111.05476702724309,146.50984398681885
2022-07-21,178.3162055640014,251.1691030200882,111.91500918896963,149.43033522670248
2022-07-22,164.16707212501933,245.99508784594946,105.02144306149148,147.6629302585934
2022-07-25,161.95640050284146,245.0494435290584,105.09045358919047,146.8700478341243
2022-07-26,154.2937343012327,237.91185257474262,102.15276701070252,145.22182040636744
2022-07-27,165.9537387238288,256.20701864972943,111.0947970105758,151.60787679166333
2022-07-28,156.05484324937424,261.4612446887968,111.18777700918508,150.96111744924292
2022-07-29,154.73892994753442,265.99896160876597,113.36524837086472,156.17102703990895
2022-08-01,155.30361198457467,263.0014974191399,112.06279750110116,154.96802543861213
2022-08-02,154.75099223085635,258.63816935143404,111.8882606893294,152.73418387596394
2022-08-03,164.76540106824996,268.6037459195668,115.86170534235634,160.22584647076746
2022-08-04,166.46097660527084,269.6737985636937,115.9271269882056,159.88639980848166
2022-08-05,161.64974463395538,266.6042814656357,114.27903331061725,158.25977666940616
2022-08-08,165.9326451726738,266.1613471732544,115.06538163752612,158.99379088941623
2022-08-09,163.8252222318588,267.3380034631773,114.14174857319176,158.62468611123768
2022-08-10,173.18281342980663,273.5523628120627,117.08099896587146,162.6121252873545
2022-08-11,170.8073359735563,269.085887655272,115.22984429384951,160.43555521518738
2022-08-12,173.43559451197507,273.24751979014763,117.7691775070889,163.61979056673135
2022-08-15,174.8324589566073,276.3232130863289,118.6838625365981,165.62435021093188
2022-08-16,175.07181894594305,278.1686950390813,119.42603144973054,167.0089116501631
2022-08-17,170.41946576436385,277.1986019867254,117.19103464976524,168.33223869155518
2022-08-18,170.0750138487674,275.8459212488906,117.60683829187428,167.78934076246242
2022-08-19,165.0143979950244,274.4584934319355,115.96912917516329,166.73413634620738
2022-08-22,161.0633072514247,267.8532767780707,113.590220075057,163.78191127608443
2022-08-23,160.68014550808584,269.1581938839954,114.38553444710578,165.0242205206996
2022-08-24,162.37612285331488,267.78600433829706,114.00103078971551,164.8650869673802
2022-08-25,167.82939953007008,270.6978471577968,116.95710061442242,167.28865060997305
2022-08-26,160.83355565437705,260.1953860054564,110.57324071172116,160.94667346430833
2022-08-29,158.75789774053555,258.2640548271811,109.97911653582923,159.26405334500305
2022-08-30,155.5737776873284,254.13685994868865,108.72630883409875,155.64656687539537
2022-08-31,161.1078637349883,252.40891597042446,107.85555533439128,153.8216205840281
2022-09-01,163.28283937530523,251.0256837387642,109.08673894276126,154.33028231264962
2022-09-02,159.6856630145685,248.99290106423177,108.17595783908746,153.55619288614434
2022-09-05,160.37699477397837,250.07087323232554,108.6442871420877,154.22098815324716
2022-09-06,157.91425839027033,246.26289265056403,106.98261705249024,152.29621905171007
2022-09-07,160.63300878617156,252.34560894371498,110.57175713320248,154.5484251200287
2022-09-08,160.71833871437775,250.29417694392578,108.43993362500441,151.5652042293732
2022-09-09,167.4763043209732,255.62799228647418,110.59830624067854,154.16903505425853
2022-09-12,166.3016878282051,256.224935357106,110.03463740888492,159.1616017640281
2022-09-13,149.85549472844014,240.74802986887335,102.98762731937813,148.96199558736043
2022-09-14,150.42170723022537,244.52903822026929,105.06541973440471,152.60794727494613
2022-09-15,148.4853394644233,237.8501124864124,103.08981575152757,149.68921269033672
2022-09-16,145.18620028442274,237.12795482840738,102.77775964704142,147.98501866985316
2022-09-19,146.40426631538685,236.11023955173732,102.64618369107211,151.18175099976088
2022-09-20,144.39106730910953,233.94246838012623,100.57696866413926,153.43926247369745
2022-09-21,141.29562080186406,231.9250019481551,99.36191673903431,151.21599095435704
2022-09-22,144.01472176814423,237.22792108477734,101.34193370015055,152.39275545824057
2022-09-23,141.42865813965727,233.957702978214,99.82118600684316,149.92277453148745
2022-09-26,139.50872128923038,237.14927596057714,101.01512016742345,152.61291285972402
2022-09-27,138.43935876701835,237.73499603705386,100.9689774437511,154.6718881499146
2022-09-28,146.2843555123345,243.11633946761503,103.99415354504708,153.15299486488766
2022-09-29,139.2873464240438,236.75330536636466,100.09056409092409,143.95049945209394
2022-09-30,136.83108937448924,229.3007798566614,96.89942542662175,137.90206258210674
2022-10-03,140.31224485670464,237.91196877534276,100.45074472778651,142.67807901903325
2022-10-04,141.4339713219033,244.97119237053994,103.18184987522272,145.7478081604222
2022-10-05,137.986438842403,241.54568220268993,101.41986535593423,143.8199237982626
2022-10-06,139.0973571203649,240.97946109966142,102.19020499974431,143.92399085079887
2022-10-07,135.1391046756089,231.574468410563,100.76135607637752,140.36648993169365
2022-10-10,136.23538308350908,227.89914193254663,100.44550560543212,141.4780672448578
2022-10-11,131.2258225455189,224.65773409920803,100.03032445492136,140.38709968335752
2022-10-12,130.29681842790524,225.22593250287173,100.38761554769735,139.8830813359382
2022-10-13,133.04080912464087,233.5081058162723,101.74556814447988,144.4685416099328
2022-10-14,128.86078129072666,226.8328016528394,98.72301732695269,139.18925654520717
2022-10-17,136.42880556772252,236.0246335021002,102.50596302282975,143.4188138089612
2022-10-18,133.69759258868726,234.41259378118048,102.00550709722847,143.19479119698372
2022-10-19,133.8927932962797,232.01531968923155,100.72002542700193,143.05039187097827
2022-10-20,133.5025056741506,234.00203578472428,101.9678698613643,144.00492674667476
2022-10-21,131.792180798966,239.6131023834023,102.80076899970481,147.71378829035166
2022-10-24,130.41545682428114,242.6752791973122,103.45127555266663,148.66609420759414
2022-10-25,137.8778269464492,245.3647830268692,105.13876401998368,151.13601492630005
2022-10-26,129.15836464105996,224.67826325350507,94.27224764939729,147.02118514579524
2022-10-27,96.20294620154527,217.44163549444056,90.8954869633526,140.73130110569764
2022-10-28,98.65408066313466,229.00401960335148,95.98283695693135,153.2489203112309
2022-10-31,92.76646023301964,225.66272735484745,94.19565886532837,151.08132813534212
2022-11-01,95.45653119504095,223.35435974580287,90.68184866490446,149.46235230614002
2022-11-02,90.8611616014532,215.63784992644833,87.3191220263634,144.00893272252324
2022-11-03,89.80268891295236,211.26453747699634,84.27062114805085,138.794513500854
2022-11-04,92.31083517053594,219.7555124140472,88.09207376139875,139.44459735939563
2022-11-07,96.56548605467651,222.105734765948,88.44786767057121,137.46244025410124
2022-11-08,95.45233652826482,221.08042026344265,87.9119598342595,136.7987879452994
2022-11-09,99.77999673460545,215.53037828344804,85.88557107604083,131.44219580310164
2022-11-10,110.6799212009264,234.68900875286636,93.10451182091128,144.01307098933103
2022-11-11,109.92313330934849,234.6341797518653,94.01519411218578,144.30100039990793
2022-11-14,109.62399986226956,226.32763805664126,92.10290881538594,141.0456482797399
2022-11-15,112.46988536437948,226.92488281226179,94.76799399843912,142.8480297015294
2022-11-16,108.36628845895893,226.49178900300376,94.6731873450126,141.1302088776447
2022-11-17,106.28158111213452,225.6357553798025,93.86792625855014,142.45004248523765
2022-11-18,107.19697598469202,225.92963111102472,93.50019684665995,143.44802833978338
2022-11-21,105.41547338709279,227.38362393638818,91.89021342599153,140.75682130969835
2022-11-22,107.82083141515523,232.09728579951297,94.10470214375891,144.0082509821841
2022-11-23,107.9061191632436,233.02540335004142,94.93935652705704,143.94296246030444
2022-11-24,106.81685476824532,230.67311529661492,93.98098584751733,142.4899221217729
2022-11-25,106.10980150684236,230.76939111017418,92.8932437014173,139.8071394013823
2022-11-28,104.0103664546914,226.3087401931989,91.96686240640702,136.66800695692655
2022-11-29,104.88298794408456,225.44827034789523,91.38673071316725,134.06203373110293
2022-11-30,113.39235846827069,239.82897648564904,97.3394665520209,140.86308795644436
2022-12-01,114.52039056577905,237.08996164808923,96.23626213656098,139.7642809411027
2022-12-02,116.27099545652163,235.07319927506614,94.87075493036536,137.9294568882906
2022-12-05,115.10063484737475,230.2853767919296,93.82701664145134,136.6238030941313
2022-12-06,107.77116975516083,226.6255161076915,91.83352049558516,133.7571829065655
2022-12-07,107.87859418509606,226.53446692548187,90.03450291008949,132.26507535582004
2022-12-08,108.74463539366116,228.3781306191595,88.52488369134153,133.3063736370459
2022-12-09,108.80184399504651,225.55481211566075,87.31032893134034,132.26470313136815
2022-12-12,108.06794378064205,232.896745144757,88.08232337040818,134.91092265507723
2022-12-13,112.98332968062141,236.52538816224933,90.07115422632069,135.57439972091743
2022-12-14,113.42379807949328,234.90938729190384,88.84803994841423,132.40165812342457
2022-12-15,107.84485602542782,226.35298097413397,84.62096454345328,125.61067044388346
2022-12-16,111.26323975623745,223.17411209129205,84.5890288659939,124.19570031643889
2022-12-19,107.21120520676732,220.4573460113852,83.43243973682047,122.86091196511552
2022-12-20,109.35021382479135,221.0779449681786,83.64812444310473,122.45409497379569
2022-12-21,111.71313582279254,223.22160529758548,84.12842254023417,125.22331164436764
2022-12-22,109.42467945050976,217.86979801577763,82.40454378398954,122.44127081913393
2022-12-23,110.35443264816422,218.50273433537222,83.90508763049729,122.1764029590413
2022-12-26,109.68746263502453,217.18212792117083,83.39797453991741,121.43798226191575
2022-12-27,108.89109269368646,216.13071408312408,81.86387424418353,120.06308239097962
2022-12-28,107.7481768483558,213.97573446443766,80.51841289612457,116.41232827478689
2022-12-29,112.15570416220999,220.05159518796063,82.89897139334698,119.798742436451
2022-12-30,111.89868135057077,218.31804121486857,82.4495755105745,119.7396702642418
2023-01-02,111.38691866327918,217.31957522663834,82.07249674771447,119.19204722981249
2023-01-03,115.80579357316219,217.753098214258,83.2185124855514,115.07774496468937
2023-01-04,119.71457579811022,210.81147480502932,83.32119678066192,117.70725131992685
2023-01-05,118.64098670447811,203.4157363926979,81.04176226496656,115.80556955300653
2023-01-06,122.49145030804812,207.45896119111148,82.99850506523717,121.02674124943678
2023-01-09,120.43831181034693,206.84268029463965,82.54893477683345,119.9922821197938
2023-01-10,122.82685236107864,206.92571967647746,82.36388332618844,119.6639172874311
2023-01-11,122.66864040538348,213.0683839436315,85.1055114221781,122.12472631646233
2023-01-12,125.87769861683682,215.00289374570093,84.56960514379216,121.74480085939467
2023-01-13,125.03183620663731,213.78063138803827,84.64756615513352,121.90967015530441
2023-01-16,125.44327282255108,214.48410965561197,84.92611207768277,122.31083280041639
2023-01-17,123.8966288123429,215.37862387796122,84.29750915692875,123.3190842225249
2023-01-18,122.1701879146176,212.03120398141618,84.23631297740258,123.07526997539026
2023-01-19,124.99223886379332,208.4546974382065,86.15495503906641,123.07806710906152
2023-01-20,127.52285898694208,215.18754206657104,90.77858546698735,125.02655404716461
2023-01-23,130.71495508147382,216.67773892410514,92.27763042643528,127.59731109162749
2023-01-24,130.4856650975198,216.01217046331294,90.37749504518797,128.77210744964395
2023-01-25,128.8265642949773,214.46273157812902,88.00616674149387,128.00369667119776
2023-01-26,133.6908962141124,220.36372351237242,89.93705376153684,129.49549854004363
2023-01-27,138.06969385028606,221.0646438296253,91.5743305332494,131.6001905980611
2023-01-30,134.09410247404958,216.6666394347376,89.25294919141106,129.2304710462522
2023-01-31,136.09559297468695,221.64268681768226,91.17660077754317,130.64574150580302
2023-02-01,139.75490227390947,225.84762443874388,92.51339350175749,131.5535970660967
2023-02-02,169.9166744569584,233.17510297156332,97.86670738706107,134.54749650529266
2023-02-03,169.55900247184945,229.91638266728387,95.58142425055757,139.19202486128052
2023-02-06,170.92272165933718,230.9299380309876,94.98700532567182,138.14394675065523
2023-02-07,177.01619847142138,241.98177092382684,99.73780309665017,141.59102920838632
2023-02-08,169.46674903297753,241.25438444823885,92.32453681905281,139.10501513576492
2023-02-09,164.5896046667749,238.75100994235436,88.24742678281382,138.32292093315482
2023-02-10,160.7049750430724,237.6927440837153,87.47662232389757,138.32090440352658
2023-02-13,166.57874201136474,246.60136875685566,88.13556647006772,141.77455877429566
2023-02-14,165.80675232173962,246.1590099087607,87.65650927969364,140.48214882206503
2023-02-15,163.58273453458423,244.07088809258494,89.59709732847614,142.36504349853203
2023-02-16,159.8791411890761,238.54992145633332,88.74248807823733,141.4595284373172
2023-02-17,160.67782791447098,235.4005896657145,87.85355977494874,140.73420996327513
2023-02-20,160.39677929297613,234.98884019110847,87.69989126829387,140.48804559684868
2023-02-21,159.68185477802763,230.12005212297663,85.35951945761917,136.76323102629976
2023-02-22,159.24730003604782,229.72184421913153,85.37231359340649,137.55345207665414
2023-02-23,160.80098898343294,233.7131941913094,85.06238825526725,138.6073271708192
2023-02-24,159.37533404905116,228.7892518837889,83.51693204906223,136.21126314158937
2023-02-27,159.2306866140516,230.59410282190765,84.56338123745536,137.8979617849709
2023-02-28,163.42828477197327,228.68887933756923,84.30025640207168,136.69146728722262
2023-03-01,162.5274776370643,226.52434645051835,84.76707714850818,135.1759782780391
2023-03-02,162.16293031654004,228.9924536645958,85.71034227695009,134.56830037621785
2023-03-03,173.24717090787,234.32435917747353,87.86808621394857,140.19980310704068
2023-03-06,172.48911975251303,235.18727802634658,89.10351813349735,142.44330254740817
2023-03-07,171.12482871536304,231.3443412884153,87.27877549544883,139.56243410724892
2023-03-08,173.7884314813573,233.9460205235855,88.86754322570141,142.5666685112992
2023-03-09,170.72655391070293,232.70052451934225,87.00923208689255,140.45665552900846
2023-03-10,168.1175207036249,228.49869424881945,85.17584797239033,138.04703274335225
2023-03-13,167.8502051833093,231.23626100473848,84.98969685466,138.5828679907463
2023-03-14,179.3294446616128,236.57656455933102,87.05414890505381,139.99333643248247
2023-03-15,182.73194180017163,240.73539913298737,89.1565548163594,140.32571814846597
2023-03-16,191.948633809101,253.9094546858396,94.60296780684439,144.89806156936538
2023-03-17,182.68769366786728,256.13384225998016,95.6259288360252,143.6899182985362
2023-03-20,183.62270758880186,248.02180130872875,94.55471526113979,145.030435790919
2023-03-21,186.95534839597804,248.49636335031937,97.81274634222791,146.21104113479305
2023-03-22,183.8372742031288,245.88027964789944,95.82313858679981,144.13923605533
2023-03-23,186.2873793083636,248.51155497353466,96.83459006357589,143.8599042514179
2023-03-24,188.4776820465304,251.93499222383252,96.96750914916083,145.52777906545452
2023-03-27,186.55670257003567,249.48218644040207,94.72189460122308,144.4972475903296
2023-03-28,184.0767304958208,247.7800501773636,92.9104274165984,143.53738920907927
2023-03-29,187.796504513959,251.77740945365622,93.12579820630117,145.93990772127836
2023-03-30,190.0015171415107,254.8581157133849,92.56059276594533,147.32733580649983
2023-03-31,192.6655458936366,257.2239522312957,94.4773047880908,148.79490183387134
2023-04-03,195.50924420072988,258.6725915137722,96.19775287328139,151.3470248274498
2023-04-04,195.05651793489324,256.04590618210386,95.42811500525704,149.34929130847922
2023-04-05,191.2746737911766,252.40724238593248,94.8579140103684,147.0185816854646
2023-04-06,196.4708009482638,260.19947449494794,98.9405043351835,148.5961744396409
2023-04-07,196.16875080151658,259.799449203274,98.78839524971409,148.3677257537347
2023-04-10,195.0603478152425,257.98529302948737,97.0777123848643,146.08565756991538
2023-04-11,195.03359555972202,253.1635398719045,96.71646209700248,145.566854562323
2023-04-12,194.3090872824032,252.6345630628348,95.47302409120948,144.29356983761227
2023-04-13,198.57637009928658,256.35895783599153,97.43268388117122,148.09696149681986
2023-04-14,198.6157044975971,251.83365685345052,98.08847250728377,147.052398868791
2023-04-17,197.47226207409767,255.7482003858604,95.95463644687243,147.98063707226174
2023-04-18,197.6986014449285,256.7983008595038,95.3135675590811,149.92656369015276
2023-04-19,194.81989715116015,255.6992616017851,94.78906647102576,150.28348238661238
2023-04-20,192.85216160915297,254.16215730183467,95.78579914479178,149.72136123521523
2023-04-21,192.35998656379525,253.41757804818917,95.6311892376034,148.00362657073129
2023-04-24,191.89628655103297,249.39384444138705,96.22951187572608,147.9937203782183
2023-04-25,186.03306911497293,242.2917192517416,93.70084492988644,145.70618432171887
2023-04-26,189.0778929292419,261.76167438291486,94.24872993554163,146.77366167800938
2023-04-27,214.06470428688044,268.460752138868,97.17611277780088,150.0001325334597
2023-04-28,215.94176142986726,270.97448926787547,97.17560454753175,151.33996697620023
2023-05-01,218.93108136191586,269.9925459617589,96.90331026235981,151.55003702702743
2023-05-02,216.20216429346965,270.8851646506446,95.70908811709842,151.18388235795555
2023-05-03,213.39434563169561,268.96753402288596,95.47284447567108,149.63770504318745
2023-05-04,209.1324619302759,268.4456401184434,94.15802441515552,147.37776475893043
2023-05-05,209.33970353743462,274.1908392066034,95.45412938857226,154.937605197656
2023-05-08,209.86126626787518,272.5306277071322,97.31150485502167,154.93489756023155
2023-05-09,210.38154613779625,271.62931607045175,97.24067910081067,153.70436074050667
2023-05-10,210.72313472978385,277.1205752159858,101.44078998182658,155.75181503020303
2023-05-11,212.79688764963794,274.6827066585138,105.42834791699306,155.64708707320733
2023-05-12,212.40060724689738,275.47663578400534,107.04913931972897,155.82407588826936
2023-05-15,218.1768109510267,277.42483253026876,106.75926255736613,156.22367754046536
2023-05-16,217.71891862349912,278.92899733372906,109.40454026698853,155.92189226141545
2023-05-17,221.22811250887935,281.7734846245912,110.75267590335898,156.59943609809943
2023-05-18,225.77351715793156,286.5500858384512,112.89639532687579,159.1397063485183
2023-05-19,225.9792902486879,288.0612682211213,113.30771719283075,160.16997182353225
2023-05-22,227.44538283058864,289.3596701315182,115.21014468846442,158.59522535301585
2023-05-23,226.24281294149205,284.3335630058282,112.97076695387977,156.36078398115478
2023-05-24,229.38460621102786,284.14825188448594,111.88664385581069,157.21704495715312
2023-05-25,232.85577870883571,295.416003392711,114.51115673644381,158.45157965486578
2023-05-26,242.21219576920703,302.65873347076194,115.8598145853648,161.1791665943474
2023-05-29,242.24336272134678,302.69767845547176,115.87472298947978,161.1999065218115
2023-05-30,243.0358588515992,301.60277277289424,115.31036198852689,163.1523234978522
2023-05-31,244.49262982347136,298.3272493421464,113.86534394955197,162.72031731837342
2023-06-01,252.67148105200977,303.2037399394085,115.1948651008679,165.91307964669977
2023-06-02,251.1311329638811,303.9106260818862,115.28430595949976,165.68908985800863
2023-06-05,251.46000411105342,306.1687648536172,117.2505046936567,165.39014394616242
2023-06-06,250.90070774016567,303.73485718180746,118.28999146589467,164.84630347758866
2023-06-07,244.25510399824452,294.737567103577,113.83991819611492,163.77798526289462
2023-06-08,244.94816132768392,296.19104217589665,113.49025596930232,166.16490579999208
2023-06-09,243.57826076599304,295.5068248098323,112.8817008603528,165.3612683744068
2023-06-12,249.92239576840075,300.9689740257418,114.57890408630738,168.44352337953205
2023-06-13,249.8916855263451,302.8428456929578,114.52441029196916,167.8157427252654
2023-06-14,251.1462621845567,304.8593672734387,114.1987071592439,167.99021802511106
2023-06-15,257.6550496881173,313.025341681172,114.92132340872058,169.03019905139263
2023-06-16,254.4812108708502,304.94278881045466,112.27529628030425,166.45998873600638
2023-06-19,254.57035292692308,305.0496070194931,112.31462512003418,166.51829789603835
2023-06-20,258.00715089356527,301.72685738420114,112.30731748673134,166.87096517323516
2023-06-21,255.6583281107596,297.8266354294028,109.99834821361583,165.98374894470908
2023-06-22,256.8993510810069,301.3237643258235,111.62723584091054,167.61745376671115
2023-06-23,261.1726668886331,298.0783471741961,111.20247482933337,167.84566039897072
2023-06-26,253.09814638098032,293.7664568467226,108.16554712644393,167.37568419375566
2023-06-27,260.8054046383004,298.9992294159729,108.05516044842216,169.836854064185
2023-06-28,258.10053417850577,298.8626595316855,109.46563374679317,170.18245614345506
2023-06-29,255.66451175355178,299.2811388189584,108.90960989621817,171.13457463734085
2023-06-30,261.76028141930146,305.523235146502,110.26374433538876,175.85841691881797
2023-07-03,259.940421068095,302.13803902981454,109.49234275469644,173.8579407191719
2023-07-04,259.80714993818765,301.9831332337708,109.43620616703083,173.76880396965134
2023-07-05,268.0834837914299,302.9074782795724,111.60310888885215,173.19534274151738
2023-07-06,266.6107536764066,306.500894776309,110.34348446542754,174.0834484631505
2023-07-07,264.44822394773837,301.9166039801348,109.2798911790851,172.5167582326094
2023-07-10,265.7677030355808,294.94891797081436,105.53906489629298,169.41367296966746
2023-07-11,268.66697826306336,294.5452741537083,105.94780197857017,168.3816288229482
2023-07-12,278.41412948799916,298.5154916908541,107.58755267393008,169.7693916700955
2023-07-13,278.77474720720784,299.7974665647271,110.95899917891074,168.46248971277964
2023-07-14,272.80440507833555,299.93060272786533,110.94659757954287,167.4095416169148
2023-07-17,274.2453914171783,300.24169961156986,110.33958735947681,170.2416487326136
2023-07-18,275.2666759160329,311.9178158518498,109.37906288063323,169.8645929484237
2023-07-19,278.97606433997134,308.3303538052023,108.31701993120441,171.1984680632777
2023-07-20,267.63071894452696,301.83711591422616,105.67247121270293,169.82759389969397
2023-07-21,261.9160117865031,300.9697836391715,107.01275493908906,169.81378652448802
2023-07-24,259.8318996226117,302.46256666835507,108.52393369439778,170.71082924675193
2023-07-25,263.8543983548443,309.3353717517639,109.9484885158954,172.44479098994088
2023-07-26,267.83595171695924,298.0352866977264,116.23360384529042,173.42782566998721
2023-07-27,278.91880342605145,291.07942544770776,116.12851354832128,171.85242562688472
2023-07-28,293.88276894528826,300.51458965747406,120.0154240738675,175.75411747477574
2023-07-31,286.48309704072744,297.10721713287967,119.60984407821343,175.5827343699366
2023-08-01,290.882536455656,298.2000900359617,118.80101044599542,175.25600763382954
2023-08-02,283.04617641039295,290.09107755172954,115.76521172497905,172.38000970495705
2023-08-03,283.6799620235215,291.03199196975766,116.55703802900189,172.11432901846638
2023-08-04,281.26076338423445,291.8316670748318,116.26990190382458,163.73822629374627
2023-08-07,285.20735550451354,292.54136044740153,118.7911483210919,160.16593705384366
2023-08-08,281.6631318194086,288.930748569177,118.69590604645873,161.00959965719994
2023-08-09,276.07973934538677,286.6987188861458,117.64756319353182,160.2122028249505
2023-08-10,276.0862904000078,286.83031163734086,117.50058382214047,159.7408667788477
2023-08-11,272.28531819782256,285.0216588402145,117.42190878819838,159.73690153137704
2023-08-14,277.33340334256354,288.69145326409125,119.32418767352829,161.7862164129565
